id,battery,weight,accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ,temperature,input,millis
19437,3338.0,161,-3132,7684,-798,-221,8622,4667,34.04,0,558984
19438,3338.0,161,-3072,7562,-802,-418,6530,2413,34.04,0,559012
19439,3338.0,161,-3092,7404,-666,-980,3338,1112,34.04,0,559035
19440,3338.0,160,-2862,7452,-464,-1236,1331,12,34.04,0,559081
19441,3338.0,161,-2910,7490,-260,-1975,537,-979,34.03,0,559117
19442,3338.0,160,-2832,7764,-12,-4159,782,-398,34.05,0,559122
19443,3338.0,160,-2832,8018,-148,-6939,2020,281,34.05,0,559142
19444,3338.0,160,-3042,7758,-106,-8802,3362,1030,34.04,0,559179
19445,3338.0,161,-3098,7398,44,-7662,1972,1735,34.04,0,559215
19446,3338.0,160,-2740,7278,36,-7457,849,967,34.04,0,559291
19447,3338.0,170,-2722,6926,-62,-6366,-271,354,34.04,0,559312
19448,3338.0,170,-2500,6998,216,-2899,-1297,413,34.04,0,559333
19449,3338.0,179,-2106,7298,-102,-1023,-802,14,34.04,0,559339
19450,3338.0,190,-2016,7646,-284,257,-287,-279,34.04,0,559355
19451,3338.0,191,-1912,7758,-146,1371,-315,-803,34.04,0,559388
19452,3338.0,199,-1996,8192,-80,801,-245,-2248,34.04,0,559417
19453,3338.0,200,-2358,8140,-98,-1236,-35,-4762,34.03,0,559426
19454,3338.0,209,-2652,7852,100,-1721,830,-5240,34.04,0,559462
19455,3338.0,209,-2968,7562,414,-1370,1100,-6651,34.03,0,559484
19456,3338.0,209,-3148,7330,604,-733,30,-8122,34.04,0,559539
19457,3338.0,210,-3692,7112,454,696,-1376,-6185,34.04,0,559576
19458,3338.0,214,-3600,7108,822,2164,-207,-3822,34.04,0,559617
19459,3338.0,253,-4004,7056,-2,3066,-724,-2314,34.04,0,559628
19460,3338.0,280,-4532,7262,6,4296,-6015,-1069,34.04,0,559632
19461,3338.0,293,-3830,7194,678,5715,-8611,-456,34.03,0,559672
19462,3338.0,298,-3496,7436,696,6203,-7772,-775,34.04,0,559708
19463,3338.0,328,-3694,7538,196,4962,-7666,-1032,34.04,0,559745
19464,3338.0,352,-3478,7322,488,4862,-6369,-449,34.04,0,559751
19465,3338.0,370,-3316,7406,312,5475,-4527,-359,34.05,0,559781
19466,3338.0,399,-3584,7534,-298,4357,-3566,-219,34.04,0,559820
19467,3338.0,437,-3668,7730,-584,2196,-2658,885,34.04,0,559842
19468,3338.0,472,-3432,7688,-464,781,-1247,1075,34.04,0,559886
19469,3338.0,496,-3268,7600,-354,370,-266,657,34.04,0,559889
19470,3338.0,513,-3296,7442,-326,864,340,308,34.03,0,559921
19471,3338.0,512,-3318,7488,-416,1758,467,94,34.03,0,559965
19472,3338.0,488,-3282,7468,-532,436,709,1374,34.04,0,559971
19473,3338.0,437,-3150,7508,-418,815,1781,3193,34.04,0,560009
19474,3338.0,372,-2816,7696,-372,122,2564,5442,34.04,0,560046
19475,3338.0,298,-2310,7600,-258,-2143,3492,7137,34.04,0,560053
19476,3338.0,223,-2064,7260,-320,-3155,4576,7765,34.04,0,560098
19477,3338.0,170,-2124,6970,-704,-1751,4904,7035,34.05,0,560122
19478,3338.0,149,-2536,7300,-1284,1388,4360,6535,34.05,0,560139
19479,3338.0,140,-2734,7520,-1822,5593,3786,5730,34.05,0,560183
19480,3338.0,160,-2486,7868,-2112,7945,3294,3757,34.05,0,560194
19481,3338.0,160,-2356,8178,-2306,6561,808,355,34.05,0,560230
19482,3338.0,170,-2058,8172,-2270,3651,89,-2161,34.04,0,560260
19483,3338.0,179,-2114,8094,-1950,2609,442,-3455,34.04,0,560285
19484,3338.0,190,-2180,8090,-1732,1452,89,-3453,34.04,0,560323
19485,3338.0,194,-2126,8012,-1824,-352,-830,-3512,34.04,0,560342
19486,3338.0,200,-2238,7704,-1704,-1146,-1344,-2647,34.04,0,560380
19487,3338.0,210,-2556,7754,-1418,-2737,-3888,-1920,34.05,0,560395
19488,3338.0,229,-2702,7822,-804,-4266,-9165,-1746,34.05,0,560486
19489,3338.0,240,-2520,7712,-398,-2821,-10152,-834,34.05,0,560491
19490,3338.0,267,-2354,7634,116,-1473,-10389,-11,34.04,0,560504
19491,3338.0,284,-2066,7720,-662,-2198,-13342,-412,34.05,0,560525
19492,3338.0,318,-1472,7510,-1360,-1369,-7606,436,34.05,0,560558
19493,3338.0,348,-2174,7490,-1220,-55,-2871,656,34.05,0,560578
19494,3338.0,370,-2398,7648,-1374,-578,-195,74,34.05,0,560598
19495,3338.0,398,-3132,8052,-484,-1750,2847,-599,34.04,0,560634
19496,3338.0,418,-3302,8320,50,-3865,-457,-1573,34.05,0,560663
19497,3338.0,428,-2922,8234,-218,-3705,-1005,-1829,34.05,0,560700
19498,3338.0,446,-3054,8516,-1228,-3243,-554,-1002,34.06,0,560706
19499,3338.0,451,-2766,8346,-2080,-4555,538,362,34.05,0,560793
19500,3338.0,471,-2544,8018,-1870,-5465,3147,1904,34.05,0,560800
19501,3338.0,477,-2612,7740,-1072,-4797,4443,2807,34.05,0,560803
19502,3338.0,480,-2686,7656,-994,-5214,4706,3100,34.05,0,560838
19503,3338.0,498,-2412,7626,-1202,-6599,4009,2085,34.05,0,560870
19504,3338.0,505,-1852,7342,-1528,-8015,3965,1361,34.05,0,560890
19505,3338.0,508,-1982,7458,-516,-8240,4193,749,34.05,0,560936
19506,3338.0,509,-1958,7366,724,-5957,2716,118,34.05,0,560945
19507,3338.0,524,-1916,7318,1196,-3381,631,786,34.05,0,560976
19508,3338.0,528,-1388,7366,552,-807,-1050,1833,34.06,0,561014
19509,3338.0,529,-1340,7260,36,375,-1535,3939,34.05,0,561023
19510,3338.0,538,-1392,7370,308,2823,70,4484,34.05,0,561079
19511,3338.0,549,-1708,7812,702,3104,-107,3265,34.06,0,561097
19512,3338.0,558,-2280,8624,1016,1789,294,1564,34.05,0,561111
19513,3338.0,559,-1858,8474,-30,736,1688,831,34.05,0,561149
19514,3338.0,558,-1978,7876,-554,-971,3967,-69,34.06,0,561206
19515,3338.0,568,-1850,7030,-212,-2787,5061,-1012,34.06,0,561213
19516,3338.0,568,-1788,6428,262,-3341,6032,-2617,34.05,0,561254
19517,3338.0,569,-2206,6418,838,-3857,6378,-4122,34.05,0,561259
19518,3338.0,577,-2488,6824,2120,-4175,5861,-4834,34.04,0,561293
19519,3338.0,577,-2646,7798,4044,-4435,4525,-4738,34.04,0,561310
19520,3338.0,577,-2478,8388,7718,-4454,1456,-3960,34.05,0,561376
19521,3338.0,559,-2772,9088,11458,763,-4297,-4067,34.05,0,561382
19522,3338.0,548,-3244,10336,9950,7195,-9485,-3051,34.05,0,561418
19523,3338.0,548,-4436,11028,7734,10502,-13913,254,34.05,0,561455
19524,3338.0,548,-4310,10804,4754,13288,-15313,2986,34.05,0,561459
19525,3338.0,529,-4892,10278,2618,13662,-16372,6028,34.04,0,561498
19526,3338.0,527,-4658,8854,1362,12657,-17499,8170,34.04,0,561534
19527,3338.0,518,-4068,7270,652,13392,-16531,8344,34.04,0,561548
19528,3338.0,498,-2718,5490,-2506,12604,-15331,9003,34.04,0,561567
19529,3338.0,487,-678,4034,-5110,10488,-12409,8995,34.04,0,561622
19530,3338.0,458,692,2632,-4340,6520,-11798,7491,34.05,0,561680
19531,3338.0,427,590,3488,-6038,7662,-9340,4117,34.05,0,561692
19532,3338.0,397,-718,6258,-7598,2150,-6948,3471,34.05,0,561702
19533,3338.0,370,-986,6992,-5290,-8004,-6453,3832,34.04,0,561707
19534,3338.0,348,-680,7130,-1846,-7877,-1367,2785,34.04,0,561757
19535,3338.0,339,-1210,8194,-732,-3676,3825,1339,34.04,0,561777
19536,3338.0,346,-1140,8274,-208,-7602,2503,532,34.05,0,561798
19537,3338.0,338,-254,7480,32,-6327,3694,-2164,34.05,0,561848
19538,3338.0,326,-172,7490,-604,-1966,7786,-5234,34.05,0,561854
19539,3338.0,318,-780,7890,-1208,-3517,7840,-7313,34.04,0,561901
19540,3338.0,316,-906,7572,-1262,-5119,6110,-9334,34.04,0,561918
19541,3338.0,308,-1318,7618,-1344,-2596,7703,-9688,34.05,0,561986
19542,3338.0,298,-2316,8138,-966,-1766,7443,-7097,34.05,0,561990
19543,3338.0,288,-2288,8056,-590,-2235,2489,-5773,34.05,0,562002
19544,3338.0,280,-1934,8132,-920,43,1721,-4909,34.05,0,562030
19545,3338.0,263,-2074,8412,-1740,2883,3733,-2859,34.05,0,562067
19546,3338.0,269,-1874,8608,-3008,4230,4924,-994,34.05,0,562090
19547,3338.0,260,-2116,8902,-3214,3463,3030,-1044,34.05,0,562127
19548,3338.0,260,-2542,8970,-3342,499,1051,-1025,34.05,0,562149
19549,3338.0,260,-2560,8442,-3024,-468,2363,-255,34.05,0,562182
19550,3338.0,260,-2578,8144,-2622,507,2623,632,34.05,0,562201
19551,3338.0,260,-2404,8012,-2322,889,1032,668,34.06,0,562221
19552,3338.0,249,-2132,8004,-1952,538,169,-94,34.05,0,562282
19553,3338.0,229,-1848,8102,-1162,2476,1709,-535,34.06,0,562291
19554,3338.0,210,-1642,8528,-356,4138,3560,-294,34.05,0,562314
19555,3338.0,193,-1364,8906,678,4186,8167,-1006,34.05,0,562355
19556,3338.0,189,-1530,8470,1824,10864,10468,-4894,34.05,0,562363
19557,3338.0,177,-1932,7804,2436,16395,10859,-4568,34.05,0,562410
19558,3338.0,161,-2456,8618,798,8290,5401,-3374,34.05,0,562431
19559,3338.0,161,-2168,8210,124,-3677,-2972,-3402,34.05,0,562491
19560,3338.0,160,-1520,7074,-190,-6834,-4329,-4113,34.06,0,562501
19561,3338.0,169,-1470,7922,-1674,-11218,-541,-1311,34.06,0,562506
19562,3338.0,170,-1272,7754,-2672,-10343,3805,1544,34.06,0,562540
19563,3338.0,170,-1702,7834,-3724,-9297,4337,1765,34.06,0,562584
19564,3338.0,170,-2068,7494,-4588,-4993,-950,234,34.06,0,562600
19565,3338.0,170,-2066,7574,-4092,1964,-4376,1794,34.06,0,562623
19566,3338.0,170,-2066,7906,-3268,3764,-3115,2580,34.06,0,562659
19567,3338.0,175,-2050,7816,-2458,2677,-2533,977,34.07,0,562679
19568,3338.0,190,-2120,7386,-1686,2966,-4819,-556,34.06,0,562719
19569,3338.0,183,-1914,7308,-1280,5673,-5760,-1042,34.06,0,562740
19570,3338.0,170,-2176,7544,-1340,9088,-5569,-667,34.05,0,562778
19571,3338.0,170,-2266,7478,-1544,13389,-4644,-1940,34.05,0,562801
19572,3338.0,179,-1936,6438,-1856,21383,-2174,-4141,34.06,0,562822
19573,3338.0,200,-1432,6124,-2948,22523,6346,-1246,34.06,0,562883
19574,3338.0,225,-1120,6230,-3578,18533,6021,-4,34.06,0,562889
19575,3338.0,240,-1128,5518,-4344,13897,1091,-2152,34.07,0,562919
19576,3338.0,274,-1876,6480,-5636,10106,-2628,-2694,34.07,0,562957
19577,3338.0,308,-2804,6992,-7144,6563,-5193,-3140,34.07,0,562977
19578,3338.0,339,-2824,7152,-7668,849,-7113,-3802,34.07,0,563010
19579,3338.0,370,-2558,7018,-6930,-1860,-7322,-3382,34.07,0,563040
19580,3338.0,388,-2886,6856,-6214,-3134,-6660,-3461,34.06,0,563069
19581,3338.0,413,-3882,6958,-5718,-3051,-7105,-2867,34.07,0,563077
19582,3338.0,427,-4302,6940,-5232,-2220,-6727,-1349,34.06,0,563124
19583,3338.0,443,-4160,6750,-5158,-1594,-5835,471,34.06,0,563138
19584,3338.0,453,-3794,6722,-5638,-2290,-4744,1763,34.07,0,563177
19585,3338.0,459,-3894,6578,-5360,-3273,-4121,2162,34.07,0,563199
19586,3338.0,478,-3926,6398,-4920,-4338,-4316,1681,34.07,0,563235
19587,3338.0,485,-4026,6340,-4646,-3693,-3141,1842,34.07,0,563257
19588,3338.0,498,-3722,6224,-4464,-2899,-2363,1976,34.06,0,563298
19589,3338.0,498,-3308,6194,-4478,-2285,-1417,1463,34.06,0,563318
19590,3338.0,506,-3222,6326,-4222,-2268,-728,1037,34.06,0,563339
19591,3338.0,506,-3058,6374,-3424,-2197,-863,439,34.07,0,563395
19592,3338.0,508,-3076,6912,-3062,-1071,-402,18,34.06,0,563408
19593,3338.0,511,-3402,7378,-3042,-736,-766,136,34.05,0,563431
19594,3338.0,528,-3430,7434,-3410,-472,-213,1044,34.07,0,563483
19595,3338.0,528,-2962,7074,-3988,-1176,-512,1321,34.07,0,563498
19596,3338.0,533,-2688,6764,-4376,-1851,-239,1228,34.06,0,563504
19597,3338.0,538,-2770,6442,-4316,-2798,-271,676,34.06,0,563554
19598,3338.0,538,-2772,6228,-3688,-2887,-60,309,34.06,0,563572
19599,3338.0,539,-2890,6128,-3226,-2175,-313,-251,34.07,0,563589
19600,3338.0,558,-3190,6320,-3558,-1783,-453,-506,34.07,0,563630
19601,3338.0,558,-3140,6476,-3858,-2100,-642,-594,34.07,0,563672
19602,3338.0,558,-2910,6598,-3702,-2877,-718,-1089,34.07,0,563684
19603,3338.0,566,-2922,6694,-3046,-3049,-335,-1158,34.07,0,563714
19604,3338.0,568,-3042,6866,-3036,-3190,-525,-1350,34.07,0,563787
19605,3338.0,569,-2954,7018,-3324,-3326,78,-1087,34.06,0,563799
19606,3338.0,577,-3000,7176,-2938,-2755,1606,-252,34.06,0,563810
19607,3338.0,577,-2074,6768,-1954,-2025,2150,45,34.06,0,563836
19608,3338.0,572,12,5492,294,-241,2424,-704,34.06,0,563849
19609,3338.0,567,1112,5010,946,1379,774,-3174,34.06,0,563880
19610,3338.0,559,964,5808,-920,1394,-1173,-5631,34.07,0,563918
19611,3338.0,558,-1416,7584,-3860,-45,49,-5568,34.06,0,563942
19612,3338.0,559,-3556,8610,-4552,-2640,549,-3802,34.06,0,563969
19613,3338.0,548,-3460,7570,-3124,-2303,280,-2879,34.06,0,563990
19614,3338.0,537,-3590,6374,-2126,2122,3233,-1877,34.07,0,564031
19615,3338.0,528,-4040,6028,-2302,1862,1532,-2069,34.07,0,564085
19616,3338.0,526,-3804,6432,-4050,-291,-1179,-3642,34.07,0,564088
19617,3338.0,518,-4620,7346,-5010,-748,1405,-2637,34.07,0,564110
19618,3338.0,509,-5932,7946,-4564,-4239,-291,-2122,34.07,0,564142
19619,3338.0,498,-5592,7522,-3610,-4508,-248,-491,34.08,0,564165
19620,3338.0,496,-4498,6584,-2374,-818,3089,1713,34.07,0,564199
19621,3338.0,479,-4152,6416,-1644,661,1722,1581,34.07,0,564224
19622,3338.0,472,-3920,6792,-2078,777,-708,1331,34.07,0,564249
19623,3338.0,441,-3822,7650,-3988,2902,1103,3038,34.07,0,564279
19624,3338.0,437,-4420,8658,-5890,-715,-75,3733,34.07,0,564317
19625,3338.0,419,-3764,8132,-5556,-4403,-1529,3509,34.07,0,564336
19626,3338.0,408,-2642,6816,-3712,-2046,977,4514,34.07,0,564408
19627,3338.0,391,-2112,6030,-2612,2959,2543,4073,34.07,0,564416
19628,3338.0,369,-2796,6258,-2348,1220,378,1775,34.07,0,564424
19629,3338.0,338,-3608,6878,-2970,-827,-2864,1733,34.07,0,564447
19630,3338.0,306,-3364,7204,-3690,-1060,-2566,2759,34.07,0,564485
19631,3338.0,280,-3198,7558,-4128,-1769,348,2919,34.06,0,564521
19632,3338.0,257,-3080,7576,-4088,-2975,1073,2492,34.06,0,564542
19633,3338.0,234,-2760,7472,-3950,-4263,591,1689,34.06,0,564581
19634,3338.0,218,-2490,7420,-3812,-5646,1589,1217,34.06,0,564590
19635,3338.0,199,-2626,7300,-3616,-6363,3233,871,34.07,0,564614
19636,3338.0,190,-2706,7340,-3548,-6516,3592,367,34.07,0,564694
19637,3338.0,189,-2388,7446,-3532,-7054,4569,-68,34.06,0,564703
19638,3338.0,170,-2436,7418,-3392,-8053,6010,-234,34.07,0,564720
19639,3338.0,170,-2416,7358,-3182,-7456,6116,-518,34.08,0,564739
19640,3338.0,170,-2290,7424,-3262,-7268,6403,-1235,34.07,0,564763
19641,3338.0,170,-2396,7466,-3064,-7112,5401,-818,34.07,0,564816
19642,3338.0,170,-2206,7580,-2878,-5332,5385,-1190,34.07,0,564821
19643,3338.0,170,-2172,7742,-2850,-4785,5927,-742,34.07,0,564853
19644,3338.0,170,-2206,7658,-2494,-3395,5908,-1006,34.07,0,564892
19645,3338.0,170,-2392,7698,-1870,-3121,3672,-1488,34.07,0,564905
19646,3338.0,169,-2564,7434,-978,-1913,519,-3056,34.07,0,564974
19647,3338.0,160,-2754,7302,-506,1047,-1360,-3965,34.07,0,564983
19648,3338.0,169,-3052,7330,-676,3785,-2346,-3024,34.08,0,564996
19649,3338.0,169,-3386,7784,-1372,1992,-2399,-1766,34.07,0,565035
19650,3338.0,170,-3356,7830,-1750,855,-2655,-1728,34.08,0,565048
19651,3338.0,179,-3180,7870,-1696,-637,-4038,-1290,34.07,0,565078
19652,3338.0,190,-2992,7802,-1488,-3138,-5211,-968,34.07,0,565126
19653,3338.0,194,-2770,7660,-998,-4594,-4653,500,34.07,0,565140
19654,3338.0,200,-2352,7620,-214,-3758,-2730,2407,34.07,0,565159
19655,3338.0,200,-2174,7474,36,-3202,-913,3526,34.06,0,565215
19656,3338.0,210,-2066,7692,-226,-5370,-1339,3775,34.07,0,565220
19657,3338.0,240,-2024,7464,-456,-8264,-2136,3166,34.08,0,565274
19658,3338.0,269,-2050,6918,-26,-7337,-2119,1981,34.07,0,565284
19659,3338.0,292,-2304,6830,-46,-3115,-1819,1441,34.07,0,565304
19660,3338.0,318,-2284,7432,-466,-3,-1938,330,34.07,0,565341
19661,3338.0,339,-2084,7730,-544,1307,-3024,-998,34.07,0,565360
19662,3338.0,347,-2050,8032,-1160,2211,-3796,-2839,34.07,0,565393
19663,3338.0,348,-2050,8056,-1370,453,-4191,-4238,34.07,0,565421
19664,3338.0,348,-2270,7842,-1190,-362,-3737,-4390,34.07,0,565449
19665,3338.0,348,-2436,7702,-1006,-10,-3212,-3536,34.07,0,565483
19666,3338.0,338,-2386,7584,-1004,-130,-2170,-2983,34.07,0,565504
19667,3338.0,316,-2470,7582,-1088,-953,-605,-3114,34.07,0,565538
19668,3338.0,280,-2482,7708,-1150,-3495,489,-2975,34.07,0,565587
19669,3338.0,243,-2502,7906,-1100,-7451,1879,-2544,34.07,0,565599
19670,3338.0,209,-2574,7978,-956,-10845,3785,-2007,34.07,0,565612
19671,3338.0,180,-2706,7838,-768,-13346,6580,-1846,34.07,0,565648
19672,3338.0,170,-3222,7384,-552,-14577,8863,-2112,34.07,0,565683
19673,3338.0,169,-3624,7028,56,-13926,9178,-2978,34.07,0,565706
19674,3338.0,160,-3612,6908,770,-11247,8297,-3378,34.07,0,565746
19675,3338.0,161,-3824,7034,1004,-6459,7008,-3266,34.08,0,565776
19676,3338.0,161,-4024,7500,992,-1392,4355,-2827,34.07,0,565794
19677,3338.0,161,-4002,7776,1046,915,2747,-1909,34.08,0,565814
19678,3338.0,161,-4184,7652,996,2285,1518,-722,34.08,0,565883
19679,3338.0,161,-4116,7372,1050,3099,324,-179,34.07,0,565889
19680,3338.0,149,-4016,7204,1016,3286,-744,266,34.08,0,565903
19681,3338.0,140,-3820,7064,924,1844,-2311,-165,34.08,0,565940
19682,3338.0,140,-3526,6856,838,1265,-1681,180,34.08,0,565964
19683,3338.0,140,-3526,6846,482,1600,287,2060,34.09,0,565985
19684,3338.0,140,-3502,7516,246,709,117,3498,34.08,0,566032
19685,3338.0,141,-3248,7484,406,-198,-398,2054,34.07,0,566060
19686,3338.0,149,-3188,7680,26,-1718,199,1354,34.07,0,566074
19687,3338.0,161,-3168,7682,60,-1965,-90,223,34.07,0,566120
19688,3338.0,161,-3168,7628,426,-2450,437,275,34.08,0,566126
19689,3338.0,160,-3218,7476,602,-2358,119,-246,34.09,0,566178
19690,3338.0,161,-3338,7434,610,-2540,-418,-832,34.08,0,566191
19691,3338.0,161,-3468,7392,650,-2718,-566,-991,34.08,0,566240
19692,3338.0,161,-3474,7254,738,-1844,-846,-175,34.07,0,566259
19693,3338.0,169,-3312,7276,702,-612,-164,205,34.08,0,566271
19694,3338.0,169,-3360,7372,586,49,-756,-92,34.08,0,566315
19695,3338.0,169,-3376,7556,368,-295,-2542,-682,34.08,0,566336
19696,3338.0,170,-3344,7614,208,-637,-4317,-711,34.09,0,566368
19697,3338.0,170,-3210,7470,488,565,-5333,-1208,34.08,0,566404
19698,3338.0,190,-3076,7396,686,1760,-4139,-1700,34.08,0,566415
19699,3338.0,205,-3362,7446,914,2030,-2539,-2156,34.09,0,566486
19700,3338.0,215,-3544,7398,1336,1726,-1622,-1441,34.09,0,566492
19701,3338.0,240,-3620,7280,1290,1745,-176,40,34.09,0,566505
19702,3338.0,259,-3568,7216,1370,2805,1801,1403,34.09,0,566527
19703,3338.0,270,-3280,7164,1228,3121,3105,2793,34.08,0,566571
19704,3338.0,279,-3062,7180,972,2856,4228,3400,34.09,0,566592
19705,3338.0,288,-3132,7172,668,1948,4692,2917,34.09,0,566616
19706,3338.0,288,-3336,7218,450,491,3293,1508,34.08,0,566653
19707,3338.0,288,-3338,7246,360,-1516,575,168,34.08,0,566680
19708,3338.0,288,-3256,7234,196,-2760,-872,-880,34.08,0,566716
19709,3338.0,282,-3038,7286,30,-3363,-1508,-1873,34.08,0,566736
19710,3338.0,260,-2740,7348,-68,-2925,-1796,-2480,34.08,0,566788
19711,3338.0,239,-2446,7398,-94,-2537,-1357,-3247,34.08,0,566794
19712,3338.0,194,-2516,7480,-42,-3494,-828,-3671,34.07,0,566837
19713,3338.0,180,-2760,7462,270,-5677,-740,-3215,34.08,0,566842
19714,3338.0,160,-2774,7154,884,-6456,194,-2295,34.08,0,566893
19715,3338.0,161,-3056,7116,946,-5086,3076,-2136,34.08,0,566916
19716,3338.0,160,-3352,7362,1226,-4359,6828,-946,34.08,0,566925
19717,3338.0,161,-4038,7220,820,-2893,8546,331,34.08,0,566964
19718,3338.0,161,-4164,7156,510,-1129,6867,2271,34.09,0,566994
19719,3338.0,161,-3838,7280,664,461,3260,2335,34.08,0,567021
19720,3338.0,161,-3586,7230,852,483,2514,2116,34.08,0,567040
19721,3338.0,160,-3592,6996,986,1123,2054,2195,34.08,0,567079
19722,3338.0,160,-3634,7076,894,2717,159,2260,34.09,0,567109
19723,3338.0,161,-3470,7514,612,2167,-1924,1281,34.09,0,567128
19724,3338.0,160,-3418,7556,374,1015,-3341,462,34.09,0,567170
19725,3338.0,161,-3218,7506,386,1022,-3750,431,34.09,0,567205
19726,3338.0,161,-3042,7434,308,1744,-4279,103,34.1,0,567225
19727,3338.0,160,-2996,7512,174,1308,-4940,-746,34.09,0,567249
19728,3338.0,180,-3632,7410,-294,1974,-8493,-2996,34.09,0,567285
19729,3338.0,210,-3316,7452,182,2827,-12314,-4363,34.09,0,567306
19730,3338.0,249,-2934,7754,332,2531,-11570,-2145,34.09,0,567374
19731,3338.0,278,-2984,7802,288,2056,-7405,759,34.09,0,567385
19732,3338.0,298,-2874,7862,552,1839,-3383,2434,34.09,0,567393
19733,3338.0,328,-2922,7756,568,1366,-1583,2611,34.09,0,567423
19734,3338.0,356,-2918,7618,506,-482,-723,2094,34.09,0,567439
19735,3338.0,399,-2896,7498,746,-1152,261,1410,34.08,0,567501
19736,3338.0,428,-2948,7470,868,-466,853,1416,34.08,0,567505
19737,3338.0,458,-2928,7494,882,-424,850,1443,34.08,0,567528
19738,3338.0,478,-2720,7428,916,-857,520,1202,34.07,0,567563
19739,3338.0,478,-2518,7420,940,-62,143,256,34.08,0,567607
19740,3338.0,476,-2526,7520,606,-98,-55,-234,34.09,0,567629
19741,3338.0,467,-2510,7480,558,-949,181,330,34.09,0,567639
19742,3338.0,438,-2604,7524,708,213,1042,931,34.08,0,567686
19743,3338.0,398,-2514,7692,794,2290,1983,2064,34.08,0,567704
19744,3338.0,345,-2176,7852,548,2745,2805,2729,34.09,0,567739
19745,3338.0,293,-2022,7828,132,877,3766,2923,34.08,0,567768
19746,3338.0,250,-2074,7670,58,-166,4025,2411,34.08,0,567790
19747,3338.0,219,-2108,7718,172,344,4156,1419,34.09,0,567819
19748,3338.0,190,-2274,7872,134,385,4141,765,34.09,0,567868
19749,3338.0,180,-2476,7928,72,-565,3524,774,34.09,0,567881
19750,3338.0,170,-2678,7870,194,-1187,2729,787,34.08,0,567900
19751,3338.0,169,-2770,7914,408,-520,1826,706,34.09,0,567937
19752,3338.0,161,-2720,7896,428,60,1034,879,34.09,0,567978
19753,3338.0,160,-2556,7818,352,128,589,1067,34.09,0,567988
19754,3338.0,161,-2370,7714,214,-259,146,959,34.09,0,568018
19755,3338.0,160,-2210,7584,46,-333,-295,533,34.08,0,568054
19756,3338.0,160,-2016,7568,-68,133,-935,-52,34.09,0,568079
19757,3338.0,161,-1918,7680,-176,553,-1074,-339,34.09,0,568094
19758,3338.0,161,-1904,7796,-302,643,-813,-377,34.08,0,568130
19759,3338.0,161,-2038,7916,-388,81,-803,-518,34.09,0,568151
19760,3338.0,161,-2102,7994,-378,-48,-1084,-808,34.09,0,568191
19761,3338.0,161,-2172,8062,-384,29,-881,-993,34.1,0,568235
19762,3338.0,161,-2266,8074,-384,-254,-698,-886,34.09,0,568277
19763,3338.0,161,-2220,7998,-374,-569,-551,-652,34.09,0,568292
19764,3338.0,161,-2106,7908,-336,-637,-339,-517,34.09,0,568296
19765,3338.0,161,-2082,7934,-362,-650,-12,-493,34.09,0,568331
19766,3338.0,160,-2108,7916,-346,-793,270,-444,34.09,0,568366
19767,3338.0,161,-2146,7886,-334,-673,115,-689,34.1,0,568383
19768,3338.0,160,-2148,7892,-298,-806,-84,-947,34.09,0,568424
19769,3338.0,161,-2196,7930,-248,-1042,-305,-1138,34.11,0,568444
19770,3338.0,169,-2278,7918,-196,-863,-676,-1495,34.1,0,568472
19771,3338.0,170,-2332,7918,-190,-671,-878,-1381,34.1,0,568496
19772,3338.0,170,-2224,7908,-184,-414,-708,-1058,34.1,0,568520
19773,3338.0,170,-2194,7894,-246,-709,15,-576,34.1,0,568583
19774,3338.0,170,-2256,7876,-312,-1161,427,-385,34.1,0,568596
19775,3338.0,170,-2250,7888,-332,-1484,762,-195,34.1,0,568610
19776,3338.0,169,-2204,7880,-318,-1721,1171,83,34.1,0,568664
19777,3338.0,169,-2122,7860,-330,-1805,1925,405,34.1,0,568669
19778,3338.0,169,-2122,7862,-270,-2012,2347,490,34.11,0,568704
19779,3338.0,168,-2032,7804,-192,-2654,2928,745,34.1,0,568740
19780,3338.0,160,-2118,7712,-22,-2951,3429,817,34.11,0,568762
19781,3338.0,161,-2244,7628,200,-2442,3189,506,34.12,0,568792
19782,3338.0,168,-2336,7674,414,-1947,2476,26,34.12,0,568832
19783,3338.0,180,-3086,7488,210,-454,238,-2071,34.11,0,568897
19784,3338.0,210,-2686,7620,748,2362,-4153,-4917,34.11,0,568906
19785,3338.0,250,-2862,7590,650,2535,-5687,-4449,34.11,0,568917
19786,3338.0,288,-2730,7700,620,2698,-5558,-2339,34.12,0,568929
19787,3338.0,348,-2488,7856,820,1516,-3608,-1402,34.1,0,568956
19788,3338.0,418,-2360,7980,686,1000,-1463,-1190,34.1,0,568985
19789,3338.0,475,-2346,7900,932,1279,678,-1721,34.11,0,569007
19790,3338.0,515,-2490,7912,796,2696,517,-1398,34.1,0,569054
19791,3338.0,535,-2500,7950,226,2115,-657,-837,34.09,0,569067
19792,3338.0,528,-2402,7894,-100,990,-1247,-492,34.09,0,569101
19793,3338.0,516,-2332,7814,-324,-136,-1574,284,34.09,0,569131
19794,3338.0,479,-2248,7718,-336,-229,-1175,1040,34.09,0,569175
19795,3338.0,429,-2178,7718,-290,852,-324,1599,34.1,0,569186
19796,3338.0,376,-2108,7794,-300,1519,124,1658,34.1,0,569209
